SalePrice,Neighborhood_NridgHt,LandContour_HLS,Neighborhood_NoRidge,MSZoning_FV,Neighborhood_Timber,Neighborhood_CollgCr,Neighborhood_StoneBr,MasVnrArea,GarageArea,OverallQual,KitchenQual,ExterQual,WoodDeckSF,Exterior1st_CemntBd,LotConfig_FR2,GrLivArea,FullBath,LotShape,FireplaceQu,LotConfig_CulDSac
89500.0,0,0,0,0,0,0,0,604.0,264.0,6,3.0,3.0,0,0,0,987,1,1.0,0.0,0
185500.0,0,0,0,0,0,1,0,98.0,494.0,7,4.0,4.0,132,0,1,1414,2,1.0,0.0,0
194500.0,0,0,0,0,0,0,0,0.0,457.0,7,4.0,4.0,370,0,0,1744,2,2.0,0.0,1
318000.0,1,0,0,0,0,0,0,254.0,818.0,8,4.0,5.0,168,0,0,1694,2,1.0,0.0,0
113000.0,0,0,0,0,0,0,0,0.0,220.0,6,3.0,3.0,0,0,0,1487,1,1.0,4.0,0
262500.0,0,0,0,1,0,0,0,36.0,750.0,8,4.0,4.0,144,0,0,1566,2,1.0,0.0,0
110500.0,0,0,0,0,0,0,0,0.0,0.0,5,4.0,3.0,58,0,0,866,1,1.0,0.0,0
79000.0,0,0,0,0,0,0,0,0.0,352.0,5,3.0,3.0,0,0,0,1440,1,1.0,0.0,0
120000.0,0,0,0,0,0,0,0,0.0,288.0,6,3.0,3.0,0,0,0,1217,1,1.0,3.0,0
205000.0,0,0,0,0,0,0,0,0.0,463.0,7,4.0,4.0,0,0,0,2110,2,2.0,2.0,0
241500.0,0,0,0,0,0,0,0,102.0,604.0,7,3.0,3.0,197,0,0,1872,2,1.0,3.0,0
137000.0,0,0,0,0,0,0,0,0.0,440.0,6,2.0,3.0,0,0,0,1928,2,1.0,0.0,0
140000.0,0,0,0,0,0,0,0,0.0,451.0,6,3.0,3.0,0,0,0,1375,1,1.0,3.0,0
180000.0,0,0,0,0,0,1,0,101.0,500.0,7,4.0,4.0,144,0,0,1668,2,1.0,0.0,0
277000.0,0,0,0,0,0,0,0,472.0,389.0,6,4.0,4.0,0,0,0,2144,2,3.0,3.0,1
76500.0,0,0,0,0,0,0,0,0.0,0.0,3,2.0,3.0,263,0,0,1306,1,2.0,0.0,0
235000.0,0,1,0,0,0,0,0,481.0,538.0,8,4.0,4.0,123,0,0,1625,2,2.0,4.0,0
173000.0,0,0,0,0,0,0,0,0.0,520.0,6,4.0,4.0,138,0,0,1640,2,2.0,0.0,0
158000.0,0,0,0,0,0,0,0,108.0,309.0,6,4.0,3.0,333,0,0,1302,2,1.0,0.0,0
145000.0,0,0,0,0,0,0,0,0.0,294.0,5,3.0,3.0,250,0,0,1314,1,1.0,0.0,0
230000.0,0,0,0,0,0,0,0,302.0,429.0,7,4.0,4.0,192,0,0,2291,2,2.0,3.0,0
207500.0,0,0,0,1,0,0,0,0.0,673.0,6,4.0,4.0,216,0,0,1728,2,2.0,0.0,0
220000.0,0,0,0,0,0,1,0,180.0,660.0,7,4.0,4.0,123,0,0,1604,2,1.0,4.0,0
231500.0,0,0,0,0,0,1,0,172.0,564.0,7,4.0,4.0,0,0,0,1792,2,1.0,3.0,0
97000.0,0,0,0,0,0,0,0,0.0,308.0,5,3.0,3.0,0,0,0,882,1,1.0,0.0,0
176000.0,0,0,0,0,0,0,0,399.0,884.0,6,3.0,3.0,0,0,0,1382,1,1.0,3.0,0
276000.0,0,0,0,0,0,1,0,270.0,868.0,8,5.0,4.0,0,1,0,2574,2,2.0,4.0,0
151000.0,0,0,0,0,0,0,0,46.0,492.0,6,3.0,3.0,292,0,0,1212,1,2.0,3.0,0
130000.0,0,0,0,0,0,0,0,0.0,484.0,5,3.0,3.0,0,0,0,1316,1,1.0,0.0,0
73000.0,0,0,0,0,0,0,0,0.0,504.0,5,3.0,3.0,0,0,0,764,1,4.0,0.0,0
175500.0,0,0,0,0,0,0,0,210.0,576.0,6,4.0,3.0,276,0,0,1422,2,2.0,3.0,0
185000.0,0,1,0,0,0,0,0,0.0,413.0,6,3.0,3.0,95,0,1,1511,2,2.0,3.0,0
179500.0,0,0,0,0,0,0,0,0.0,240.0,5,4.0,3.0,262,0,0,2192,2,1.0,4.0,0
120500.0,0,0,0,0,0,0,0,0.0,924.0,5,3.0,3.0,0,0,0,778,1,1.0,4.0,0
148000.0,0,0,0,0,0,0,0,174.0,504.0,6,3.0,3.0,370,0,0,1113,1,2.0,2.0,0
266000.0,0,0,0,1,0,0,0,0.0,1053.0,8,4.0,4.0,192,0,0,1939,2,1.0,4.0,0
241500.0,0,0,0,0,0,0,0,0.0,439.0,7,3.0,3.0,81,0,0,1363,1,2.0,3.0,1
290000.0,0,0,1,0,0,0,0,348.0,671.0,8,4.0,4.0,132,0,0,2270,2,2.0,4.0,1
139000.0,0,0,0,0,0,0,0,183.0,338.0,6,3.0,3.0,289,0,0,1632,2,1.0,4.0,0
124500.0,0,0,0,0,0,0,0,0.0,264.0,5,3.0,3.0,168,0,0,816,1,1.0,0.0,0
205000.0,0,0,0,0,0,0,0,0.0,672.0,7,5.0,4.0,74,0,0,1548,2,1.0,0.0,0
201000.0,0,0,0,0,0,0,0,0.0,573.0,7,4.0,4.0,100,0,0,1560,2,2.0,0.0,0
141000.0,0,0,0,0,0,0,0,0.0,400.0,4,3.0,3.0,0,0,0,864,1,1.0,0.0,0
415298.0,1,0,0,0,0,0,0,315.0,732.0,9,5.0,5.0,124,1,0,2121,2,1.0,5.0,0
192000.0,0,0,0,0,0,0,0,299.0,505.0,7,3.0,3.0,288,0,0,2022,2,1.0,3.0,0
228500.0,0,0,0,0,0,0,0,340.0,575.0,7,4.0,4.0,0,0,0,1982,2,1.0,3.0,0
185000.0,0,0,0,1,0,0,0,68.0,572.0,6,4.0,4.0,0,0,0,1262,2,1.0,0.0,0
207500.0,1,0,0,0,0,0,0,166.0,626.0,7,4.0,4.0,172,0,0,1314,2,1.0,4.0,0
244600.0,0,0,0,0,0,0,0,72.0,898.0,8,4.0,4.0,210,0,0,1468,2,1.0,4.0,0
179200.0,0,0,0,0,0,0,0,0.0,529.0,6,4.0,4.0,0,0,0,1575,2,1.0,0.0,0
164700.0,0,0,0,1,0,0,0,0.0,528.0,7,4.0,4.0,0,0,0,1250,2,2.0,0.0,0
159000.0,0,0,0,0,0,0,0,0.0,440.0,6,4.0,3.0,0,0,0,1734,1,2.0,4.0,0
88000.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,0,0,0,858,1,2.0,0.0,0
122000.0,0,0,0,0,0,0,0,31.0,280.0,5,3.0,3.0,0,0,0,900,1,2.0,0.0,0
153575.0,0,0,0,0,0,0,0,0.0,384.0,6,3.0,3.0,0,0,0,1396,1,1.0,0.0,0
233230.0,0,0,0,0,0,1,0,0.0,685.0,8,4.0,4.0,0,0,0,1919,2,1.0,4.0,0
135900.0,0,0,0,0,0,0,0,0.0,0.0,5,2.0,3.0,0,0,0,1716,2,1.0,0.0,0
131000.0,0,0,0,0,0,0,0,0.0,281.0,5,3.0,3.0,0,0,0,1716,1,1.0,4.0,0
235000.0,0,0,0,0,0,0,0,34.0,539.0,7,4.0,3.0,0,0,0,2263,2,2.0,3.0,0
167000.0,0,0,0,0,0,0,0,238.0,418.0,6,3.0,3.0,110,0,0,1644,1,1.0,4.0,0
142500.0,0,0,0,0,0,0,0,0.0,588.0,6,3.0,3.0,120,0,0,1003,1,2.0,0.0,1
152000.0,0,0,0,0,0,0,0,0.0,282.0,5,3.0,3.0,289,0,0,1558,1,1.0,0.0,0
239000.0,0,0,0,1,0,0,0,1600.0,576.0,7,4.0,4.0,0,0,0,1950,2,2.0,3.0,0
175000.0,0,0,0,0,0,0,0,365.0,539.0,6,3.0,4.0,224,0,0,1743,1,1.0,4.0,0
158500.0,0,0,0,0,0,0,0,0.0,300.0,6,4.0,3.0,0,0,0,1152,1,1.0,4.0,0
157000.0,0,0,0,0,0,0,0,56.0,375.0,5,3.0,3.0,0,0,0,1336,1,1.0,4.0,0
267000.0,0,0,0,0,0,1,0,0.0,683.0,8,4.0,4.0,208,0,0,2452,2,4.0,3.0,0
205000.0,0,0,0,0,0,1,0,150.0,843.0,7,4.0,4.0,468,0,0,1541,2,2.0,3.0,0
149900.0,0,0,0,0,0,1,0,0.0,552.0,5,3.0,3.0,256,0,0,894,1,1.0,0.0,0
295000.0,0,0,0,0,0,0,0,0.0,870.0,7,4.0,3.0,302,1,0,3493,3,1.0,5.0,0
305900.0,0,0,0,0,0,1,0,246.0,888.0,8,4.0,4.0,168,1,0,2000,2,1.0,0.0,0
225000.0,0,0,0,0,0,0,0,246.0,746.0,7,4.0,4.0,127,0,0,2243,2,1.0,3.0,0
89500.0,0,0,0,0,0,0,0,0.0,0.0,6,2.0,3.0,0,0,0,1406,1,2.0,0.0,0
82500.0,0,0,0,0,0,0,0,0.0,539.0,4,3.0,3.0,158,0,0,861,1,2.0,0.0,0
360000.0,1,0,0,0,0,0,0,0.0,708.0,9,5.0,4.0,208,0,0,1944,2,2.0,5.0,0
165600.0,0,0,0,0,0,0,0,112.0,420.0,6,4.0,3.0,190,0,0,1501,2,2.0,3.0,0
132000.0,0,0,0,0,0,0,0,0.0,240.0,6,3.0,3.0,0,0,0,972,1,1.0,4.0,0
119900.0,0,0,0,0,0,0,0,0.0,410.0,5,3.0,3.0,0,0,0,1118,1,1.0,4.0,0
375000.0,0,0,0,0,1,0,0,0.0,513.0,7,3.0,3.0,0,0,0,2036,2,4.0,4.0,0
178000.0,0,0,0,0,0,0,0,0.0,546.0,7,5.0,3.0,0,0,0,1641,1,1.0,4.0,0
188500.0,0,0,0,0,0,0,0,0.0,432.0,7,4.0,4.0,100,0,0,1432,2,2.0,4.0,0
260000.0,0,0,0,0,0,0,0,278.0,484.0,7,5.0,4.0,288,1,0,2353,2,2.0,3.0,0
270000.0,0,0,0,1,0,0,0,0.0,1025.0,8,4.0,4.0,208,0,0,1959,2,1.0,4.0,0
260000.0,0,0,1,0,0,0,0,256.0,656.0,7,4.0,4.0,340,0,0,2646,2,1.0,3.0,0
187500.0,0,0,0,0,0,0,0,225.0,588.0,7,3.0,3.0,233,0,0,1472,2,1.0,3.0,0
342643.0,1,0,0,0,0,0,0,370.0,840.0,9,4.0,3.0,240,0,0,2596,3,1.0,0.0,0
354000.0,1,0,0,0,0,0,0,388.0,872.0,8,4.0,4.0,184,0,0,2468,2,2.0,4.0,0
301000.0,0,0,0,0,0,0,0,172.0,576.0,7,4.0,4.0,201,0,0,2730,2,2.0,3.0,0
126175.0,0,0,0,0,0,0,0,0.0,220.0,3,3.0,3.0,142,0,0,1163,1,1.0,0.0,0
242000.0,0,0,0,0,0,0,0,300.0,564.0,7,4.0,4.0,240,0,0,2978,2,1.0,4.0,0
87000.0,0,0,0,0,0,0,0,0.0,360.0,5,3.0,3.0,0,0,0,803,1,1.0,0.0,0
324000.0,0,0,0,0,0,0,0,0.0,473.0,8,4.0,4.0,122,0,0,1719,1,2.0,4.0,1
145250.0,0,0,0,0,0,0,0,175.0,292.0,6,3.0,3.0,0,0,0,1383,1,1.0,0.0,0
214500.0,0,0,0,0,0,0,0,0.0,441.0,6,4.0,3.0,0,0,0,2134,2,2.0,0.0,0
78000.0,0,0,0,0,0,0,0,0.0,189.0,5,3.0,3.0,0,0,0,1192,1,1.0,0.0,0
119000.0,0,0,0,0,0,0,0,84.0,352.0,5,3.0,3.0,155,0,0,1728,2,2.0,0.0,0
139000.0,0,0,0,0,0,0,0,0.0,308.0,5,3.0,3.0,0,0,0,1056,1,1.0,0.0,0
284000.0,1,0,0,0,0,0,0,296.0,880.0,8,4.0,4.0,0,0,0,1629,2,2.0,4.0,0
207000.0,1,0,0,0,0,0,0,146.0,484.0,7,4.0,4.0,192,0,0,1358,2,1.0,4.0,0
192000.0,0,0,0,0,0,0,0,0.0,472.0,6,3.0,3.0,100,0,0,1638,2,2.0,3.0,0
228950.0,0,1,0,0,1,0,0,0.0,529.0,5,3.0,3.0,670,0,0,1786,2,2.0,4.0,0
377426.0,0,1,0,0,0,0,1,200.0,676.0,9,4.0,4.0,178,0,0,1922,2,2.0,4.0,0
214000.0,0,0,0,0,0,1,0,113.0,532.0,7,4.0,4.0,192,0,0,1536,2,1.0,0.0,0
202500.0,0,0,0,0,0,0,0,0.0,440.0,7,4.0,4.0,108,0,0,1621,2,1.0,0.0,0
155000.0,0,0,0,0,0,0,0,176.0,297.0,6,3.0,3.0,0,0,0,1215,1,2.0,0.0,0
202900.0,0,0,0,0,1,0,0,0.0,431.0,8,4.0,4.0,135,0,0,1908,2,1.0,0.0,0
82000.0,0,0,0,0,0,0,0,0.0,294.0,4,3.0,2.0,250,0,0,841,1,1.0,0.0,0
87500.0,0,0,0,0,0,0,0,340.0,400.0,3,3.0,3.0,0,0,0,1040,2,1.0,0.0,0
266000.0,1,0,0,0,0,0,0,616.0,564.0,9,5.0,5.0,495,0,0,1684,2,2.0,5.0,0
85000.0,0,0,0,0,0,0,0,0.0,336.0,5,3.0,3.0,182,1,0,1112,1,1.0,0.0,0
140200.0,0,0,0,0,0,0,0,0.0,312.0,6,2.0,3.0,0,0,0,1577,1,1.0,4.0,0
151500.0,0,0,0,0,0,0,0,0.0,301.0,6,3.0,3.0,0,0,0,958,1,2.0,0.0,1
157500.0,0,0,0,0,0,0,0,30.0,498.0,6,3.0,3.0,0,0,0,1478,2,2.0,4.0,0
154000.0,1,0,0,0,0,0,0,106.0,474.0,7,4.0,4.0,0,0,0,1626,2,1.0,0.0,0
437154.0,1,0,0,0,0,0,0,870.0,706.0,9,5.0,5.0,0,1,0,2728,2,3.0,5.0,0
318061.0,1,0,0,0,0,0,0,362.0,617.0,9,5.0,5.0,210,0,0,1869,2,2.0,4.0,0
190000.0,0,0,0,0,0,0,0,0.0,445.0,7,4.0,3.0,0,0,0,1453,1,2.0,3.0,0
95000.0,0,0,0,0,0,0,0,0.0,200.0,5,3.0,3.0,48,0,0,1111,1,1.0,0.0,0
105900.0,0,0,0,0,0,0,0,0.0,484.0,6,3.0,3.0,106,0,0,720,1,1.0,0.0,0
140000.0,0,0,0,0,0,0,0,0.0,240.0,6,3.0,3.0,0,0,0,1595,1,1.0,4.0,0
177500.0,0,0,0,0,0,1,0,0.0,521.0,6,4.0,4.0,0,0,0,1200,2,3.0,0.0,0
173000.0,0,0,0,0,0,0,0,106.0,400.0,6,4.0,3.0,120,0,0,1167,2,2.0,0.0,0
134000.0,0,0,0,0,0,0,0,0.0,528.0,5,3.0,3.0,536,1,0,1142,1,1.0,1.0,0
130000.0,0,0,0,0,0,0,0,120.0,288.0,5,4.0,3.0,168,0,0,1352,1,2.0,0.0,0
280000.0,0,0,1,0,0,0,0,530.0,592.0,8,4.0,4.0,208,0,0,1924,2,2.0,3.0,1
156000.0,0,0,0,0,0,0,0,0.0,470.0,6,3.0,3.0,0,0,0,912,1,2.0,3.0,1
145000.0,0,0,0,0,0,0,0,0.0,240.0,5,3.0,3.0,0,0,0,1505,1,1.0,0.0,0
198500.0,0,0,0,0,0,0,0,500.0,672.0,7,4.0,4.0,0,0,0,1922,3,1.0,5.0,0
118000.0,0,0,0,0,0,0,0,510.0,264.0,6,4.0,3.0,250,0,0,987,1,1.0,0.0,0
190000.0,0,0,0,0,0,0,0,120.0,566.0,6,3.0,3.0,306,0,1,1574,2,2.0,3.0,0
147000.0,0,0,0,0,0,0,0,0.0,468.0,5,3.0,3.0,0,0,0,1344,1,1.0,0.0,0
159000.0,0,0,0,0,0,0,0,247.0,514.0,6,3.0,3.0,0,0,0,1394,1,2.0,4.0,0
165000.0,0,0,0,0,0,0,0,305.0,296.0,6,3.0,3.0,64,0,0,1431,1,2.0,4.0,0
132000.0,0,0,0,0,0,0,0,200.0,244.0,5,3.0,3.0,0,0,0,1268,1,1.0,4.0,0
162000.0,0,0,0,0,0,0,0,0.0,576.0,5,4.0,3.0,364,0,0,1287,1,2.0,4.0,0
172400.0,0,0,0,0,0,0,0,0.0,460.0,6,3.0,3.0,100,0,0,1664,2,2.0,3.0,0
134432.0,0,0,0,0,0,0,0,0.0,680.0,4,3.0,3.0,0,0,0,1588,2,1.0,4.0,0
125000.0,0,0,0,0,0,0,0,0.0,264.0,6,3.0,3.0,353,0,0,752,1,1.0,0.0,0
123000.0,0,0,0,0,0,0,0,0.0,270.0,5,3.0,3.0,66,0,0,1319,1,1.0,0.0,0
219500.0,0,0,0,0,0,1,0,0.0,434.0,7,4.0,4.0,100,0,0,1928,2,1.0,4.0,0
61000.0,0,0,0,0,0,0,0,0.0,0.0,1,2.0,2.0,0,0,0,904,0,2.0,0.0,0
148000.0,0,0,0,0,0,1,0,0.0,576.0,5,3.0,4.0,0,0,0,914,1,2.0,0.0,1
340000.0,0,0,0,1,0,0,0,0.0,610.0,8,4.0,4.0,159,1,0,2466,3,2.0,4.0,0
394432.0,0,0,0,0,0,0,1,350.0,834.0,9,5.0,4.0,113,0,0,1856,1,1.0,5.0,0
179000.0,0,0,0,0,0,0,0,16.0,463.0,6,3.0,3.0,100,0,0,1800,2,2.0,3.0,0
127000.0,0,0,0,0,0,0,0,0.0,308.0,5,4.0,3.0,0,0,0,1691,2,1.0,4.0,0
187750.0,0,0,0,1,0,0,0,0.0,572.0,7,4.0,4.0,216,0,0,1301,2,1.0,4.0,0
213500.0,0,0,0,0,0,1,0,0.0,639.0,7,4.0,4.0,144,0,0,1797,2,2.0,0.0,0
76000.0,0,0,0,0,0,0,0,0.0,360.0,6,3.0,3.0,0,0,0,784,1,1.0,0.0,0
240000.0,0,0,0,0,0,0,0,0.0,501.0,6,4.0,4.0,216,0,0,1953,2,3.0,2.0,0
192000.0,0,0,0,0,0,0,0,16.0,430.0,8,4.0,4.0,146,0,0,1269,2,1.0,3.0,0
81000.0,0,0,0,0,0,0,0,0.0,0.0,5,3.0,3.0,0,0,1,1184,1,1.0,0.0,0
125000.0,0,0,0,0,0,0,0,255.0,352.0,6,3.0,3.0,296,0,0,1125,1,1.0,2.0,0
191000.0,0,0,0,0,0,1,0,125.0,577.0,7,4.0,4.0,120,0,0,1479,2,2.0,0.0,1
426000.0,1,0,0,0,0,0,0,272.0,846.0,10,5.0,5.0,196,0,0,2332,2,1.0,5.0,0
119000.0,0,0,0,0,0,0,0,0.0,384.0,5,3.0,3.0,0,0,0,1367,1,1.0,0.0,0
215000.0,0,0,0,0,0,0,0,0.0,560.0,6,4.0,3.0,125,0,0,1961,2,2.0,3.0,1
106500.0,0,0,0,0,0,0,0,0.0,294.0,5,3.0,3.0,0,0,0,882,1,2.0,0.0,0
100000.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,0,0,0,788,1,1.0,3.0,0
109000.0,0,0,0,0,0,0,0,0.0,240.0,5,3.0,3.0,0,0,0,1034,1,1.0,0.0,0
129000.0,0,0,0,0,0,0,0,0.0,596.0,5,3.0,3.0,44,0,0,1144,1,1.0,0.0,0
123000.0,0,0,0,0,0,1,0,0.0,600.0,5,3.0,3.0,215,0,0,894,1,1.0,0.0,0
169500.0,0,0,0,0,0,0,0,288.0,264.0,5,3.0,3.0,0,0,0,1812,2,1.0,3.0,0
67000.0,0,0,0,0,0,0,0,0.0,338.0,5,3.0,3.0,0,0,0,1077,1,1.0,0.0,0
241000.0,0,0,0,1,0,0,0,100.0,438.0,7,4.0,4.0,0,1,0,1550,2,1.0,0.0,0
245500.0,0,0,0,0,0,0,0,0.0,500.0,8,5.0,4.0,120,0,0,1288,1,3.0,4.0,0
164990.0,0,0,0,0,0,1,0,0.0,400.0,7,4.0,4.0,0,0,0,1310,2,2.0,4.0,0
108000.0,0,0,0,0,0,0,0,0.0,240.0,5,3.0,3.0,168,0,0,672,1,1.0,0.0,0
258000.0,0,0,1,0,0,0,0,650.0,420.0,8,4.0,4.0,144,0,0,2263,2,1.0,3.0,0
168000.0,0,0,0,0,0,0,0,0.0,373.0,6,3.0,3.0,0,0,0,1572,2,2.0,3.0,0
150000.0,0,0,0,0,0,0,0,0.0,490.0,4,3.0,3.0,120,0,0,1620,2,2.0,3.0,0
115000.0,0,0,0,0,0,0,0,0.0,240.0,6,3.0,3.0,0,0,0,1639,1,1.0,0.0,0
177000.0,0,0,0,0,0,0,0,0.0,308.0,6,3.0,3.0,0,0,0,1680,2,1.0,0.0,0
280000.0,1,0,0,0,0,0,0,350.0,947.0,7,4.0,4.0,192,0,0,2172,2,1.0,4.0,0
339750.0,0,0,0,1,0,0,0,100.0,836.0,8,5.0,4.0,0,0,0,2078,2,1.0,4.0,0
60000.0,0,0,0,0,0,0,0,0.0,350.0,5,3.0,3.0,0,0,0,1276,1,1.0,0.0,0
145000.0,0,0,0,0,0,0,0,0.0,572.0,5,3.0,3.0,264,0,0,1056,1,1.0,0.0,0
222000.0,0,0,0,1,0,0,0,432.0,484.0,7,4.0,5.0,0,0,0,1478,2,3.0,4.0,0
115000.0,0,0,0,0,0,0,0,0.0,360.0,5,3.0,3.0,0,0,0,1028,1,1.0,4.0,0
228000.0,0,0,0,0,0,0,0,0.0,678.0,7,4.0,4.0,196,0,0,2097,2,3.0,3.0,1
181134.0,0,0,0,0,0,0,0,0.0,396.0,7,4.0,4.0,100,0,0,1340,2,2.0,0.0,0
149500.0,0,0,0,0,0,0,0,203.0,440.0,6,3.0,3.0,0,0,0,1400,1,1.0,3.0,0
239000.0,0,0,0,0,0,0,0,0.0,864.0,6,3.0,3.0,0,0,0,2624,2,2.0,4.0,0
126000.0,0,0,0,0,0,0,0,0.0,240.0,5,3.0,3.0,0,0,0,1134,1,1.0,0.0,0
142000.0,0,0,0,0,0,0,0,0.0,304.0,5,3.0,3.0,0,0,0,1056,1,1.0,2.0,0
206300.0,0,0,0,0,0,0,0,200.0,784.0,7,3.0,3.0,0,0,0,1344,2,1.0,0.0,0
215000.0,0,0,0,0,0,0,0,126.0,529.0,6,4.0,4.0,240,1,1,1602,2,2.0,3.0,0
113000.0,0,1,0,0,0,0,0,0.0,520.0,5,3.0,3.0,0,0,0,988,1,1.0,0.0,0
315000.0,0,0,1,0,0,0,0,473.0,696.0,8,4.0,4.0,0,0,0,2630,2,1.0,3.0,0
139000.0,0,0,0,0,0,0,0,74.0,297.0,6,3.0,3.0,0,0,0,1196,1,1.0,4.0,0
135000.0,0,1,0,0,0,0,0,0.0,240.0,7,3.0,3.0,0,0,0,1389,1,1.0,4.0,0
275000.0,0,0,0,0,0,0,0,145.0,569.0,7,4.0,4.0,80,0,0,1644,2,1.0,3.0,0
109008.0,0,0,0,0,0,0,0,0.0,352.0,4,3.0,3.0,0,0,0,907,1,2.0,0.0,0
195400.0,0,0,0,0,0,1,0,108.0,628.0,7,4.0,4.0,105,0,0,1208,2,1.0,0.0,0
175000.0,0,0,0,0,1,0,0,0.0,576.0,6,4.0,3.0,0,0,0,1412,2,2.0,3.0,0
85400.0,0,0,0,0,0,0,0,232.0,264.0,6,3.0,3.0,0,0,0,987,1,1.0,0.0,0
79900.0,0,0,0,0,0,0,0,0.0,0.0,6,3.0,3.0,0,0,0,1198,1,2.0,0.0,0
122500.0,0,0,0,0,0,0,0,376.0,440.0,5,3.0,3.0,240,0,0,1365,1,1.0,0.0,0
181000.0,0,0,0,0,0,0,0,0.0,470.0,6,3.0,3.0,0,0,0,1604,2,2.0,3.0,0
81000.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,88,1,0,630,1,1.0,0.0,0
212000.0,0,0,0,0,0,1,0,0.0,550.0,7,4.0,4.0,158,0,0,1661,2,3.0,3.0,1
116000.0,0,0,0,0,0,0,0,0.0,440.0,6,3.0,3.0,0,0,0,1118,1,1.0,0.0,0
119000.0,0,0,0,0,0,0,0,0.0,180.0,6,3.0,4.0,0,0,0,904,1,1.0,0.0,0
90350.0,0,0,0,0,0,0,0,0.0,352.0,5,4.0,3.0,0,0,0,694,1,1.0,4.0,0
110000.0,0,0,0,0,0,0,0,0.0,528.0,6,4.0,3.0,0,0,0,1196,1,1.0,0.0,0
555000.0,1,0,0,0,0,0,0,200.0,672.0,10,5.0,5.0,0,0,0,2402,2,1.0,4.0,0
118000.0,0,0,0,0,0,0,0,270.0,0.0,4,2.0,3.0,0,0,0,1440,2,1.0,0.0,0
162900.0,0,0,0,0,0,0,0,0.0,360.0,5,3.0,3.0,0,0,0,1573,2,1.0,4.0,0
172500.0,0,0,0,0,0,0,0,72.0,648.0,7,4.0,4.0,144,0,0,1258,2,1.0,4.0,0
210000.0,0,0,0,0,0,1,0,0.0,493.0,7,4.0,4.0,144,0,0,1908,2,1.0,3.0,0
127500.0,0,0,0,0,0,0,0,0.0,480.0,6,3.0,3.0,0,0,0,1689,1,1.0,4.0,0
190000.0,0,0,0,0,0,0,0,0.0,578.0,6,4.0,4.0,0,0,0,1888,2,2.0,4.0,0
199900.0,0,0,0,0,0,0,0,0.0,431.0,7,4.0,4.0,89,0,0,1886,2,2.0,3.0,0
119500.0,0,0,0,0,0,0,0,0.0,198.0,6,3.0,3.0,0,0,0,1376,2,1.0,4.0,0
120000.0,0,0,0,0,0,0,0,0.0,308.0,3,3.0,3.0,0,0,0,1183,1,1.0,0.0,0
110000.0,0,0,0,0,0,0,0,0.0,270.0,6,4.0,3.0,0,0,0,813,1,1.0,0.0,0
280000.0,0,0,0,0,0,0,0,0.0,576.0,7,4.0,3.0,200,0,0,1533,2,2.0,3.0,0
204000.0,0,0,0,0,1,0,0,42.0,422.0,6,3.0,4.0,144,0,0,1756,2,2.0,0.0,0
210000.0,0,0,0,1,0,0,0,0.0,676.0,8,4.0,4.0,0,0,0,1590,2,1.0,0.0,0
188000.0,0,0,0,0,0,0,0,0.0,560.0,5,3.0,3.0,0,0,0,1728,2,1.0,0.0,0
175500.0,0,0,0,0,0,0,0,320.0,528.0,7,3.0,3.0,0,0,0,1242,1,1.0,3.0,0
98000.0,0,0,0,0,0,0,0,0.0,513.0,5,3.0,3.0,0,0,0,1344,1,1.0,0.0,0
256000.0,0,0,0,0,0,0,0,0.0,529.0,4,4.0,3.0,224,0,0,1663,1,2.0,4.0,1
161000.0,0,0,0,0,0,0,0,0.0,228.0,8,4.0,3.0,192,0,0,1666,1,1.0,4.0,0
110000.0,0,0,0,0,0,0,0,161.0,352.0,5,4.0,3.0,0,0,0,1203,1,2.0,3.0,0
263435.0,0,0,0,1,0,0,0,110.0,552.0,8,3.0,4.0,0,0,0,1935,2,2.0,0.0,0
155000.0,0,0,0,0,0,0,0,0.0,576.0,7,4.0,4.0,256,0,0,1135,1,1.0,0.0,0
62383.0,0,0,0,0,0,0,0,0.0,360.0,5,3.0,3.0,0,0,0,864,1,2.0,1.0,0
188700.0,0,1,0,0,0,0,0,0.0,240.0,6,3.0,3.0,0,0,0,1660,1,2.0,4.0,0
124000.0,0,1,0,0,0,1,0,136.0,0.0,5,3.0,3.0,0,0,0,1040,2,1.0,0.0,0
178740.0,0,0,0,0,0,0,0,18.0,398.0,7,4.0,4.0,144,0,0,1414,2,1.0,3.0,0
167000.0,0,0,0,0,0,0,0,0.0,526.0,7,3.0,3.0,0,0,0,1277,1,1.0,1.0,0
146500.0,0,0,0,0,0,0,0,224.0,312.0,5,4.0,3.0,168,0,0,1644,1,1.0,4.0,0
250000.0,1,0,0,0,0,0,0,248.0,866.0,8,4.0,4.0,0,0,0,1634,2,2.0,4.0,0
187000.0,0,0,0,0,0,0,0,120.0,506.0,6,4.0,4.0,144,0,0,1710,2,2.0,0.0,0
212000.0,0,0,0,0,0,0,1,0.0,528.0,8,4.0,4.0,0,0,0,1502,1,2.0,0.0,0
190000.0,0,0,0,0,0,0,0,0.0,534.0,7,3.0,3.0,0,0,0,1969,2,1.0,4.0,0
148000.0,0,0,0,0,0,0,0,80.0,525.0,6,3.0,3.0,0,0,0,1072,1,1.0,0.0,0
