SalePrice,SaleType_Con,Condition2_RRAn,Heating_Floor,Exterior2nd_Other,SaleCondition_Alloca,LotArea,Neighborhood_Veenker,OverallQual,Neighborhood_NoRidge,Neighborhood_NridgHt,Heating_Grav,SaleCondition_Partial,SaleType_New,ExterQual,GarageCars,Exterior2nd_CmentBd,KitchenQual,BsmtQual,Condition2_PosN,GrLivArea,Exterior1st_CemntBd,GarageArea,LandContour_HLS,Foundation_Stone,GarageFinish,FullBath,MasVnrArea,Neighborhood_Somerst,YearBuilt,Neighborhood_StoneBr
152000.0,0,0,0,0,0,5400,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1616,0,216.0,0,0,1.0,2,0.0,0,1926,0
127500.0,0,0,0,0,0,10106,0,5,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,1355,0,0.0,0,0,0.0,2,0.0,0,1940,0
190000.0,0,0,0,0,0,10708,0,5,0,0,0,0,0,4.0,1.0,0,3.0,3.0,0,1867,0,303.0,0,0,3.0,1,0.0,0,1955,0
325624.0,0,0,0,0,0,10562,0,8,0,1,0,1,1,4.0,3.0,0,5.0,5.0,0,2161,0,789.0,0,0,3.0,1,300.0,0,2007,0
183500.0,0,0,0,0,0,8244,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1720,0,440.0,0,0,3.0,2,0.0,0,2004,0
228000.0,0,0,0,0,0,16669,0,8,0,0,0,0,0,4.0,2.0,0,3.0,4.0,0,1707,0,511.0,0,0,2.0,2,653.0,0,1981,0
128500.0,0,0,0,0,0,12358,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1382,0,660.0,0,0,1.0,1,0.0,0,1941,0
215000.0,0,0,0,0,0,31770,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1656,0,528.0,0,0,3.0,1,112.0,0,1960,0
239000.0,0,0,0,0,0,5306,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1767,0,504.0,0,0,2.0,2,0.0,0,1987,1
163000.0,0,0,0,0,0,10197,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1362,0,504.0,0,0,1.0,1,491.0,0,1961,0
184000.0,0,0,0,0,0,12416,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1651,0,616.0,0,0,3.0,2,132.0,0,1986,0
243000.0,0,0,0,0,0,12615,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,2158,0,576.0,0,0,1.0,2,0.0,0,1950,0
211000.0,0,0,0,0,0,10029,0,6,0,0,0,0,0,4.0,2.0,0,3.0,4.0,0,2060,0,521.0,0,0,1.0,2,268.0,0,1988,0
172500.0,0,0,0,0,0,13650,0,5,0,0,0,0,0,4.0,2.0,0,4.0,3.0,0,1920,0,451.0,0,0,1.0,2,0.0,0,1958,0
501837.0,0,0,0,0,0,17423,0,9,0,0,0,1,1,5.0,3.0,0,5.0,5.0,0,2234,0,1166.0,0,0,3.0,2,748.0,0,2008,1
100000.0,0,0,0,0,0,8520,0,5,0,0,0,0,0,4.0,2.0,0,3.0,3.0,0,968,0,480.0,0,0,1.0,1,0.0,0,1923,0
177000.0,0,0,0,0,0,2117,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1525,0,440.0,0,0,1.0,2,456.0,1,2000,0
200100.0,0,0,0,0,0,7588,0,7,0,0,0,0,0,3.0,1.0,0,3.0,2.0,0,1802,0,216.0,0,0,1.0,1,0.0,0,1920,0
120000.0,0,0,0,0,0,9060,0,5,0,0,0,0,0,3.0,1.0,0,3.0,0.0,0,1340,0,252.0,0,0,2.0,1,98.0,0,1957,0
200000.0,0,0,0,0,0,11426,0,7,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,2082,0,484.0,0,0,1.0,2,0.0,0,2003,0
127000.0,0,0,0,0,0,7438,0,5,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,1252,0,576.0,0,0,1.0,1,0.0,0,1908,0
475000.0,0,0,0,0,0,22950,0,10,0,0,0,0,0,4.0,3.0,0,5.0,3.0,0,3608,0,840.0,0,0,1.0,2,0.0,0,1892,0
173000.0,0,0,0,0,0,9947,0,7,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1217,0,497.0,0,0,1.0,2,0.0,0,1990,0
135000.0,0,0,0,0,0,10410,0,5,0,0,0,0,0,3.0,1.0,0,3.0,2.0,0,1656,0,180.0,0,0,1.0,2,0.0,0,1916,0
153337.0,0,0,0,0,1,7018,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1224,0,528.0,0,0,1.0,0,275.0,0,1979,0
286000.0,0,0,0,0,0,4923,0,8,0,0,0,0,0,4.0,2.0,1,5.0,5.0,0,1593,1,682.0,0,0,3.0,1,0.0,0,2001,1
315000.0,0,0,0,0,0,10570,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2727,0,440.0,0,0,1.0,2,0.0,0,1932,0
184000.0,0,0,0,0,0,7472,0,7,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1479,0,484.0,0,0,3.0,1,138.0,0,1972,0
192000.0,0,0,0,0,0,9017,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1431,0,666.0,0,0,3.0,2,0.0,0,1999,0
130000.0,0,0,0,0,0,2522,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1709,0,380.0,0,0,1.0,2,50.0,0,2004,0
127000.0,0,0,0,0,0,7180,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,864,0,352.0,0,0,1.0,1,0.0,0,1972,0
148500.0,0,0,0,0,0,2280,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1456,0,440.0,0,0,1.0,2,0.0,0,1976,0
311872.0,0,0,0,0,0,9416,0,7,0,0,0,1,1,5.0,3.0,1,5.0,5.0,0,1726,1,786.0,0,0,3.0,2,205.0,1,2007,0
235000.0,0,0,0,0,0,25419,0,8,0,0,0,0,0,4.0,2.0,0,4.0,3.0,0,3112,0,795.0,0,0,1.0,2,0.0,0,1918,0
104000.0,0,0,0,0,0,5520,0,6,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,2229,0,0.0,0,0,0.0,1,0.0,0,1912,0
274900.0,0,0,0,0,0,9591,0,8,0,1,0,0,0,4.0,3.0,0,5.0,5.0,0,1713,0,856.0,0,0,3.0,2,262.0,0,2004,0
140000.0,0,0,0,0,0,8546,0,4,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1121,0,440.0,0,0,2.0,2,0.0,0,2003,0
171500.0,0,0,0,0,0,10125,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1279,0,473.0,0,0,1.0,2,0.0,0,1977,0
112000.0,0,0,0,0,0,7000,0,6,0,0,0,0,0,3.0,1.0,0,3.0,2.0,0,1310,0,398.0,0,0,1.0,2,0.0,0,1924,0
149000.0,0,0,0,0,0,4438,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,848,0,420.0,0,0,2.0,1,205.0,0,2004,0
110000.0,0,0,0,0,0,3500,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1284,0,240.0,0,0,1.0,1,0.0,0,1947,0
180500.0,0,0,0,0,0,11851,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1442,0,500.0,0,0,2.0,2,0.0,0,1990,0
143900.0,0,0,0,0,0,13673,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1696,0,349.0,0,0,2.0,1,0.0,0,1962,0
141000.0,0,0,0,0,0,12493,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1100,0,312.0,0,0,2.0,1,0.0,0,1960,0
277000.0,0,0,0,0,0,14364,0,7,0,0,0,0,0,4.0,2.0,0,3.0,4.0,0,2062,0,454.0,0,0,3.0,2,128.0,0,1988,0
145000.0,0,0,0,0,0,8250,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1092,0,504.0,0,0,2.0,1,260.0,0,1964,0
98000.0,0,0,0,0,0,5604,0,5,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,864,0,0.0,0,0,0.0,1,0.0,0,1925,0
186000.0,0,0,0,0,0,10420,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1212,0,460.0,0,0,2.0,2,0.0,0,2009,0
252678.0,0,0,0,0,0,8640,0,7,0,0,0,1,1,3.0,2.0,0,4.0,4.0,0,1852,0,644.0,0,0,2.0,2,0.0,1,2009,0
156000.0,0,0,0,0,0,13568,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,990,0,576.0,0,0,1.0,1,0.0,0,1995,0
161750.0,0,0,0,0,0,10900,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1392,0,299.0,0,0,3.0,1,153.0,0,1977,0
134450.0,0,0,0,0,0,10011,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1236,0,447.0,0,0,1.0,1,64.0,0,1957,0
210000.0,0,0,0,0,0,8450,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1436,0,484.0,0,0,1.0,2,266.0,0,2004,0
107000.0,0,0,0,0,0,9906,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1328,0,210.0,0,0,1.0,1,0.0,0,1925,0
311500.0,0,0,0,0,0,15660,0,7,0,0,0,0,0,4.0,2.0,0,4.0,3.0,0,1954,0,431.0,0,0,1.0,1,312.0,0,1939,0
167240.0,0,0,0,0,0,3010,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1248,0,438.0,0,0,3.0,2,16.0,0,2005,0
204900.0,0,0,0,0,0,8990,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1498,0,675.0,0,0,2.0,2,0.0,0,2006,0
200000.0,0,0,0,0,0,8068,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2267,0,390.0,0,0,2.0,2,0.0,0,2002,0
179900.0,0,0,0,0,0,11475,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1552,0,434.0,0,0,2.0,2,0.0,0,1975,0
97000.0,0,0,0,0,0,10500,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,864,0,576.0,0,0,1.0,1,0.0,0,1971,0
386250.0,0,0,0,0,0,13472,0,10,0,1,0,0,0,5.0,3.0,0,5.0,5.0,0,2392,0,968.0,0,0,3.0,2,922.0,0,2003,0
112000.0,0,0,0,0,0,1680,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1302,0,280.0,0,0,1.0,2,142.0,0,1971,0
290000.0,0,0,0,0,0,9950,0,7,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2520,0,721.0,0,0,2.0,2,290.0,0,1995,0
106000.0,0,0,0,0,0,1869,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,987,0,280.0,0,0,1.0,1,127.0,0,1970,0
125000.0,0,0,0,0,0,8521,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,912,0,336.0,0,0,1.0,1,0.0,0,1967,0
192500.0,0,0,0,0,0,3182,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1555,0,430.0,0,0,3.0,2,16.0,0,2005,0
148000.0,0,0,0,0,0,8760,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1194,0,312.0,0,0,2.0,1,220.0,0,1959,0
403000.0,0,0,0,0,0,15138,0,8,1,0,0,0,0,4.0,3.0,0,5.0,4.0,0,2794,0,810.0,0,0,3.0,2,506.0,0,1995,0
94500.0,0,0,0,0,0,1680,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,987,0,288.0,0,0,1.0,1,297.0,0,1972,0
128200.0,0,0,0,0,0,10650,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,894,0,308.0,0,0,1.0,1,0.0,0,1976,0
216500.0,0,0,0,0,0,7851,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1960,0,440.0,0,0,3.0,2,0.0,0,2002,0
89500.0,0,0,0,0,0,1680,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,987,0,264.0,0,0,1.0,1,604.0,0,1971,0
185500.0,0,0,0,0,0,8773,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1414,0,494.0,0,0,2.0,2,98.0,0,2004,0
194500.0,0,0,0,0,0,9453,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1744,0,457.0,0,0,2.0,2,0.0,0,1993,0
318000.0,0,0,0,0,0,12030,0,8,0,1,0,1,1,5.0,3.0,0,4.0,5.0,0,1694,0,818.0,0,0,3.0,2,254.0,0,2007,0
113000.0,0,0,0,0,0,8741,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1487,0,220.0,0,0,1.0,1,0.0,0,1945,0
262500.0,0,0,0,0,0,9000,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1566,0,750.0,0,0,2.0,2,36.0,1,2008,0
110500.0,0,0,0,0,0,3880,0,5,0,0,0,0,0,3.0,0.0,0,4.0,3.0,0,866,0,0.0,0,0,0.0,1,0.0,0,1945,0
79000.0,0,0,0,0,0,5000,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1440,0,352.0,0,0,1.0,1,0.0,0,1900,0
120000.0,0,0,0,0,0,10762,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1217,0,288.0,0,0,2.0,1,0.0,0,1980,0
205000.0,0,0,0,0,0,8880,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2110,0,463.0,0,0,2.0,2,0.0,0,1994,0
241500.0,0,0,0,0,0,10400,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1872,0,604.0,0,0,3.0,2,102.0,0,1988,0
137000.0,0,0,0,0,0,9142,0,6,0,0,0,0,0,3.0,1.0,0,2.0,2.0,0,1928,0,440.0,0,1,1.0,2,0.0,0,1910,0
140000.0,0,0,0,0,0,11310,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1375,0,451.0,0,0,1.0,1,0.0,0,1954,0
180000.0,0,0,0,0,0,11317,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1668,0,500.0,0,0,2.0,2,101.0,0,2003,0
277000.0,0,0,0,0,0,159000,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2144,0,389.0,0,0,3.0,2,472.0,0,1958,0
76500.0,0,0,0,0,0,5350,0,3,0,0,0,0,0,3.0,0.0,0,2.0,3.0,0,1306,0,0.0,0,0,0.0,1,0.0,0,1940,0
235000.0,0,0,0,0,0,4750,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1625,0,538.0,1,0,3.0,2,481.0,0,2006,0
173000.0,0,0,0,0,0,8366,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1640,0,520.0,0,0,2.0,2,0.0,0,2004,0
158000.0,0,0,0,0,0,9350,0,6,0,0,0,0,0,3.0,1.0,0,4.0,4.0,0,1302,0,309.0,0,0,2.0,2,108.0,0,1964,0
145000.0,0,0,0,0,0,8400,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1314,0,294.0,0,0,2.0,1,0.0,0,1957,0
230000.0,0,0,0,0,0,8738,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2291,0,429.0,0,0,3.0,2,302.0,0,1999,0
207500.0,0,0,0,0,0,8791,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1728,0,673.0,0,0,2.0,2,0.0,1,2003,0
220000.0,0,0,0,0,0,8814,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1604,0,660.0,0,0,2.0,2,180.0,0,2006,0
231500.0,0,0,0,0,0,12435,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1792,0,564.0,0,0,2.0,2,172.0,0,2001,0
97000.0,0,0,0,0,0,12702,0,5,0,0,0,0,0,3.0,1.0,0,3.0,0.0,0,882,0,308.0,0,0,1.0,1,0.0,0,1956,0
176000.0,0,0,0,0,0,19296,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1382,0,884.0,0,0,1.0,1,399.0,0,1962,0
276000.0,0,0,0,0,0,9588,0,8,0,0,0,1,1,4.0,3.0,1,5.0,5.0,0,2574,1,868.0,0,0,3.0,2,270.0,0,2007,0
151000.0,0,0,0,0,0,8471,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1212,0,492.0,0,0,1.0,1,46.0,0,1977,0
130000.0,0,0,0,0,0,5500,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1316,0,484.0,0,0,1.0,1,0.0,0,1929,0
73000.0,0,0,0,0,0,5232,0,5,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,764,0,504.0,0,0,1.0,1,0.0,0,1925,0
175500.0,0,0,0,0,0,12090,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1422,0,576.0,0,0,3.0,2,210.0,0,1981,0
185000.0,0,0,0,0,0,11207,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1511,0,413.0,1,0,3.0,2,0.0,0,1997,0
179500.0,0,0,0,0,0,8400,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,2192,0,240.0,0,0,1.0,2,0.0,0,1939,0
120500.0,0,0,0,0,0,6900,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,778,0,924.0,0,0,3.0,1,0.0,0,1940,0
148000.0,0,0,0,0,0,7917,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1113,0,504.0,0,0,2.0,1,174.0,0,1976,0
266000.0,0,0,0,0,0,10728,0,8,0,0,0,1,1,4.0,3.0,0,4.0,4.0,0,1939,0,1053.0,0,0,2.0,2,0.0,1,2006,0
241500.0,0,0,0,0,0,39104,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1363,0,439.0,0,0,1.0,1,0.0,0,1954,0
290000.0,0,0,0,0,0,11764,0,8,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2270,0,671.0,0,0,3.0,2,348.0,0,1999,0
139000.0,0,0,0,0,0,9600,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1632,0,338.0,0,0,2.0,2,183.0,0,1958,0
124500.0,0,0,0,0,0,8314,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,816,0,264.0,0,0,1.0,1,0.0,0,1982,0
205000.0,0,0,0,0,0,7264,0,7,0,0,0,0,0,4.0,2.0,0,5.0,3.0,0,1548,0,672.0,0,0,1.0,2,0.0,0,1925,0
201000.0,0,0,0,0,0,9196,0,7,0,0,0,0,0,4.0,2.0,0,4.0,5.0,0,1560,0,573.0,0,0,3.0,2,0.0,0,2003,0
141000.0,0,0,0,0,0,19138,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,864,0,400.0,0,0,1.0,1,0.0,0,1951,0
415298.0,0,0,0,0,0,14450,0,9,0,1,0,1,1,5.0,3.0,1,5.0,5.0,0,2121,1,732.0,0,0,3.0,2,315.0,0,2006,0
192000.0,0,0,0,0,0,10005,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,2022,0,505.0,0,0,3.0,2,299.0,0,1977,0
228500.0,0,0,0,0,0,11287,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1982,0,575.0,0,0,3.0,2,340.0,0,1989,0
185000.0,0,0,0,0,0,7200,0,6,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1262,0,572.0,0,0,3.0,2,68.0,1,2006,0
207500.0,0,0,0,0,0,5063,0,7,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1314,0,626.0,0,0,2.0,2,166.0,0,2007,0
244600.0,0,0,0,0,0,9612,0,8,0,0,0,1,1,4.0,3.0,0,4.0,4.0,0,1468,0,898.0,0,0,3.0,2,72.0,1,2008,0
179200.0,0,0,0,0,0,8012,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1575,0,529.0,0,0,2.0,2,0.0,0,1992,0
164700.0,0,0,0,0,0,4251,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1250,0,528.0,0,0,2.0,2,0.0,1,2006,0
159000.0,0,0,0,0,0,9786,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1734,0,440.0,0,0,2.0,1,0.0,0,1962,0
88000.0,0,0,0,0,0,8125,0,4,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,858,0,0.0,0,0,0.0,1,0.0,0,1971,0
122000.0,0,0,0,0,0,9819,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,900,0,280.0,0,0,1.0,1,31.0,0,1967,0
153575.0,0,0,0,0,0,8730,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1396,0,384.0,0,0,1.0,1,0.0,0,1915,0
233230.0,0,0,0,0,0,15611,0,8,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1919,0,685.0,0,0,2.0,2,0.0,0,2006,0
135900.0,0,0,0,0,0,5687,0,5,0,0,0,0,0,3.0,0.0,0,2.0,3.0,0,1716,0,0.0,0,0,0.0,2,0.0,0,1912,0
131000.0,0,0,0,0,0,11409,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1716,0,281.0,0,0,1.0,1,0.0,0,1949,0
235000.0,0,0,0,0,0,16659,0,7,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,2263,0,539.0,0,0,3.0,2,34.0,0,1977,0
167000.0,0,0,0,0,0,9600,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1644,0,418.0,0,0,3.0,1,238.0,0,1953,0
142500.0,0,0,0,0,0,7937,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1003,0,588.0,0,0,1.0,1,0.0,0,1984,0
152000.0,0,0,0,0,0,13710,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1558,0,282.0,0,0,1.0,1,0.0,0,1950,0
239000.0,0,0,0,0,0,7399,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1950,0,576.0,0,0,2.0,2,1600.0,1,1997,0
175000.0,0,0,0,0,0,11700,0,6,0,0,0,0,0,4.0,2.0,0,3.0,3.0,0,1743,0,539.0,0,0,1.0,1,365.0,0,1968,0
158500.0,0,0,0,0,0,14000,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1152,0,300.0,0,0,1.0,1,0.0,0,1950,0
157000.0,0,0,0,0,0,15750,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1336,0,375.0,0,0,1.0,1,56.0,0,1953,0
267000.0,0,0,0,0,0,16226,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2452,0,683.0,0,0,3.0,2,0.0,0,1998,0
205000.0,0,0,0,0,0,13704,0,7,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,1541,0,843.0,0,0,2.0,2,150.0,0,2001,0
149900.0,0,0,0,0,0,9800,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,894,0,552.0,0,0,1.0,1,0.0,0,1972,0
295000.0,0,0,0,0,0,18386,0,7,0,0,0,0,0,3.0,3.0,1,4.0,3.0,0,3493,1,870.0,0,0,1.0,3,0.0,0,1880,0
305900.0,0,0,0,0,0,10386,0,8,0,0,0,0,0,4.0,3.0,1,4.0,4.0,0,2000,1,888.0,0,0,3.0,2,246.0,0,2004,0
225000.0,0,0,0,0,0,13474,0,7,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2243,0,746.0,0,0,2.0,2,246.0,0,1990,0
89500.0,0,0,0,0,0,7920,0,6,0,0,0,0,0,3.0,0.0,0,2.0,3.0,0,1406,0,0.0,0,0,0.0,1,0.0,0,1920,0
82500.0,0,0,0,0,0,12342,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,861,0,539.0,0,0,1.0,1,0.0,0,1940,0
360000.0,0,0,0,0,0,12378,0,9,0,1,0,0,0,4.0,3.0,0,5.0,5.0,0,1944,0,708.0,0,0,3.0,2,0.0,0,2003,0
165600.0,0,0,0,0,0,7685,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1501,0,420.0,0,0,3.0,2,112.0,0,1993,0
132000.0,0,0,0,0,0,8000,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,972,0,240.0,0,0,1.0,1,0.0,0,1948,0
119900.0,0,0,0,0,0,7800,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1118,0,410.0,0,0,1.0,1,0.0,0,1939,0
375000.0,0,0,0,0,0,215245,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,2036,0,513.0,0,0,2.0,2,0.0,0,1965,0
178000.0,0,0,0,0,0,9600,0,7,0,0,0,0,0,3.0,2.0,0,5.0,3.0,0,1641,0,546.0,0,0,1.0,1,0.0,0,1925,0
188500.0,0,0,0,0,0,7795,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1432,0,432.0,0,0,3.0,2,0.0,0,2004,0
260000.0,0,0,0,0,0,13005,0,7,0,0,0,0,0,4.0,2.0,1,5.0,4.0,0,2353,1,484.0,0,0,2.0,2,278.0,0,1980,0
270000.0,0,0,0,0,0,9000,0,8,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,1959,0,1025.0,0,0,2.0,2,0.0,1,2006,0
260000.0,0,0,0,0,0,9900,0,7,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2646,0,656.0,0,0,2.0,2,256.0,0,1993,0
187500.0,0,0,0,0,0,14115,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1472,0,588.0,0,0,1.0,2,225.0,0,1980,0
342643.0,0,0,0,0,0,16259,0,9,0,1,0,1,1,3.0,3.0,0,4.0,5.0,0,2596,0,840.0,0,0,2.0,3,370.0,0,2006,0
354000.0,0,0,0,0,0,12099,0,8,0,1,0,0,0,4.0,3.0,0,4.0,5.0,0,2468,0,872.0,0,0,3.0,2,388.0,0,2004,0
301000.0,0,0,0,0,0,10380,0,7,0,0,0,0,0,4.0,2.0,0,4.0,3.0,0,2730,0,576.0,0,0,3.0,2,172.0,0,1986,0
126175.0,0,0,0,0,0,5820,0,3,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1163,0,220.0,0,0,1.0,1,0.0,0,1955,0
242000.0,0,0,0,0,0,11275,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2978,0,564.0,0,0,3.0,2,300.0,0,1967,0
87000.0,0,0,0,0,0,5000,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,803,0,360.0,0,0,1.0,1,0.0,0,1941,0
324000.0,1,0,0,0,0,10846,1,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1719,0,473.0,0,0,3.0,1,0.0,0,1993,0
145250.0,0,0,0,0,0,11600,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1383,0,292.0,0,0,2.0,1,175.0,0,1960,0
214500.0,0,0,0,0,0,11888,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,2134,0,441.0,0,0,1.0,2,0.0,0,1916,0
78000.0,0,0,0,0,0,6402,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1192,0,189.0,0,0,1.0,1,0.0,0,1920,0
119000.0,0,0,0,0,0,10624,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1728,0,352.0,0,0,1.0,2,84.0,0,1964,0
