SalePrice,Id,YrSold,MoSold,GarageFinish_RFn,LotShape_IR1,LotShape_Reg,GarageFinish_Fin,BsmtExposure_Av,BsmtFinType1_GLQ,BsmtFullBath,BsmtFinType1_Unf,Neighborhood_CollgCr,BsmtExposure_No,MasVnrType_BrkFace,WoodDeckSF,HalfBath,FireplaceQu_Gd,LotConfig_Inside,LotConfig_Corner,FireplaceQu_None,FireplaceQu_TA,MasVnrType_None,BsmtUnfSF,RoofStyle_Hip,KitchenQual_Gd,OpenPorchSF,RoofStyle_Gable,MasVnrArea,BsmtFinSF1,Fireplaces
177000.0,181,2007,6,0,0,1,0,0,1,0.0,0,0,1,1,0,1,0,1,0,0,1,0,320.0,0,1,0,1,456.0,436.0,1
200100.0,182,2006,7,0,0,1,0,0,0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,441.0,0,0,0,1,0.0,352.0,1
120000.0,183,2007,6,1,0,1,0,0,0,0.0,0,0,0,1,116,0,1,1,0,0,0,0,0.0,1,0,0,0,98.0,0.0,1
200000.0,184,2008,6,0,0,1,0,0,0,0.0,1,0,1,0,280,1,0,1,0,1,0,1,1362.0,0,1,238,1,0.0,0.0,0
127000.0,185,2006,6,0,1,0,0,0,0,0.0,1,0,1,0,104,0,0,1,0,1,0,1,504.0,0,0,0,1,0.0,0.0,0
475000.0,186,2006,6,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0,1,1,1107.0,0,0,260,1,0.0,0.0,2
173000.0,187,2009,6,0,1,0,0,1,1,1.0,0,0,0,0,168,0,0,0,0,1,0,1,577.0,0,1,27,1,0.0,611.0,0
135000.0,188,2009,8,0,0,1,0,0,0,0.0,1,0,1,0,0,1,0,1,0,1,0,1,660.0,0,0,0,1,0.0,0.0,0
153337.0,189,2009,6,0,0,1,0,1,1,2.0,0,0,0,0,120,2,0,1,0,0,1,0,0.0,0,0,0,1,275.0,1086.0,2
286000.0,190,2008,8,0,0,1,1,1,1,1.0,0,0,0,0,0,1,1,1,0,0,0,1,440.0,0,0,120,1,0.0,1153.0,1
315000.0,191,2007,12,0,0,1,0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,1,1,556.0,1,1,74,0,0.0,297.0,2
184000.0,192,2007,6,0,1,0,1,0,0,1.0,0,0,1,1,0,1,0,0,0,1,0,0,99.0,0,1,32,1,138.0,626.0,0
192000.0,193,2009,9,0,1,0,1,1,1,1.0,0,1,0,0,0,0,0,1,0,1,0,1,871.0,0,1,35,1,0.0,560.0,0
130000.0,194,2006,5,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,970.0,0,1,40,1,50.0,0.0,0
127000.0,195,2008,5,0,1,0,0,1,0,0.0,0,1,0,0,0,0,0,1,0,1,0,1,474.0,1,0,0,0,0.0,390.0,0
148500.0,196,2009,7,0,0,1,0,0,0,0.0,0,0,1,0,87,1,0,0,0,0,1,1,289.0,0,0,0,1,0.0,566.0,1
311872.0,197,2007,9,0,0,1,1,0,1,1.0,0,0,1,0,171,0,1,1,0,0,0,0,600.0,1,0,138,0,205.0,1126.0,1
235000.0,198,2006,3,0,0,1,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,1,140.0,0,1,16,1,0.0,1036.0,1
104000.0,199,2009,7,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,0,1,755.0,0,0,198,1,0.0,0.0,0
274900.0,200,2009,1,0,0,1,1,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,0,625.0,1,0,26,0,262.0,1088.0,1
140000.0,201,2010,3,1,0,1,0,0,0,0.0,1,0,1,0,132,0,0,0,1,1,0,1,1121.0,0,0,64,1,0.0,0.0,0
171500.0,202,2008,2,0,0,1,0,0,0,0.0,0,0,1,0,238,0,0,1,0,0,0,1,276.0,0,0,83,1,0.0,641.0,2
112000.0,203,2006,5,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,1,1,0,1,0.0,0,0,0,1,0.0,617.0,0
149000.0,204,2008,1,1,0,1,0,1,1,1.0,0,1,0,1,149,0,1,1,0,0,0,0,186.0,0,1,0,1,205.0,662.0,1
110000.0,205,2009,4,0,0,1,0,0,0,0.0,0,0,1,0,0,1,0,1,0,1,0,1,408.0,0,0,35,1,0.0,312.0,0
180500.0,206,2009,5,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,0,1,1424.0,0,0,34,1,0.0,0.0,0
143900.0,207,2007,3,1,1,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1140.0,0,0,30,1,0.0,0.0,1
141000.0,208,2008,4,1,1,0,0,0,0,1.0,0,0,1,0,355,0,0,1,0,0,0,1,375.0,0,0,0,1,0.0,419.0,1
277000.0,209,2007,4,0,1,0,1,0,1,1.0,0,0,0,1,60,1,1,1,0,0,0,0,92.0,0,0,55,1,128.0,1065.0,1
145000.0,210,2008,7,1,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,305.0,1,0,0,0,260.0,787.0,0
98000.0,211,2008,4,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,1,396.0,0,0,0,1,0.0,468.0,0
186000.0,212,2010,3,1,0,1,0,0,1,0.0,0,0,0,0,100,0,0,0,1,1,0,1,1176.0,0,1,22,1,0.0,36.0,0
252678.0,213,2009,7,1,0,1,0,0,1,1.0,0,0,1,0,168,1,0,1,0,0,1,1,78.0,0,1,108,1,0.0,822.0,1
156000.0,214,2006,7,0,0,0,0,0,0,0.0,0,1,1,0,224,0,0,0,0,1,0,1,274.0,0,0,0,1,0.0,716.0,0
161750.0,215,2010,3,0,1,0,1,0,1,0.0,0,1,1,1,0,1,0,0,0,1,0,0,311.0,0,0,36,1,153.0,378.0,0
134450.0,216,2006,5,0,1,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,710.0,0,1,0,1,64.0,360.0,1
210000.0,217,2008,4,0,0,1,0,0,1,1.0,0,1,0,1,139,0,0,1,0,1,0,0,490.0,0,1,98,1,266.0,946.0,0
107000.0,218,2006,9,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,686.0,0,0,172,1,0.0,0.0,0
311500.0,219,2008,5,0,1,0,0,0,0,0.0,0,0,1,1,0,1,0,0,1,0,1,0,457.0,0,1,119,1,312.0,341.0,2
167240.0,220,2006,3,0,0,1,1,1,1,0.0,0,0,0,1,108,0,0,1,0,1,0,0,1232.0,0,1,0,1,16.0,16.0,0
204900.0,221,2006,4,1,1,0,0,0,0,0.0,1,1,0,0,351,0,0,1,0,1,0,1,1498.0,0,1,33,1,0.0,0.0,0
200000.0,222,2009,12,1,1,0,0,0,0,0.0,1,0,1,0,120,1,0,1,0,0,1,1,1010.0,0,1,46,1,0.0,0.0,1
179900.0,223,2006,2,1,0,1,0,0,0,1.0,0,0,1,0,209,1,0,1,0,0,1,1,163.0,0,0,208,1,0.0,550.0,1
97000.0,224,2009,3,0,0,1,0,0,0,0.0,0,0,1,0,216,0,0,0,0,1,0,1,160.0,0,0,0,1,0.0,524.0,0
386250.0,225,2009,6,0,0,1,1,0,1,0.0,0,0,0,1,248,0,0,1,0,0,0,0,2336.0,1,0,105,0,922.0,56.0,1
112000.0,226,2009,5,0,0,1,0,0,0,0.0,1,0,1,1,0,1,0,1,0,1,0,0,630.0,0,0,0,1,142.0,0.0,0
290000.0,227,2007,6,1,1,0,0,0,1,0.0,0,0,1,1,224,1,0,1,0,0,1,0,638.0,0,1,114,1,290.0,565.0,1
106000.0,228,2008,9,0,0,1,0,0,0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,162.0,0,0,0,1,127.0,321.0,0
125000.0,229,2010,5,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,70.0,0,0,0,1,0.0,842.0,1
192500.0,230,2009,5,0,0,1,1,1,1,0.0,0,0,0,1,143,0,0,1,0,0,1,0,1357.0,0,1,20,1,16.0,16.0,1
148000.0,231,2010,4,1,0,1,0,0,0,1.0,1,0,1,1,0,0,0,1,0,1,0,0,1194.0,1,0,0,0,220.0,0.0,0
403000.0,232,2009,7,0,1,0,1,0,1,1.0,0,0,1,1,0,1,0,1,0,0,1,0,773.0,0,0,146,1,506.0,689.0,1
94500.0,233,2006,6,0,0,1,0,0,0,0.0,1,0,1,1,0,1,0,1,0,0,0,0,483.0,0,0,0,1,297.0,0.0,1
128200.0,234,2010,2,0,0,1,0,1,0,1.0,0,1,0,0,365,0,0,0,1,1,0,1,0.0,0,0,0,1,0.0,182.0,0
216500.0,235,2010,5,0,0,1,1,0,1,1.0,0,0,1,0,288,1,0,1,0,0,1,1,235.0,0,1,48,1,0.0,625.0,2
89500.0,236,2008,8,0,0,1,0,0,0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,125.0,0,0,0,1,604.0,358.0,0
185500.0,237,2010,5,1,0,1,0,1,1,0.0,0,1,0,1,132,0,0,0,0,1,0,0,1390.0,0,1,105,1,98.0,24.0,0
194500.0,238,2010,2,1,1,0,0,0,0,0.0,0,0,1,0,370,1,0,0,0,1,0,1,594.0,0,1,70,1,0.0,402.0,0
318000.0,239,2007,12,0,0,1,1,0,0,0.0,1,0,1,1,168,0,0,1,0,1,0,0,1694.0,1,1,228,0,254.0,0.0,0
113000.0,240,2010,4,0,0,1,0,0,0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,641.0,0,0,140,1,0.0,94.0,1
262500.0,241,2010,4,1,0,1,0,1,1,1.0,0,0,0,0,144,0,0,1,0,1,0,0,488.0,0,1,168,1,36.0,1078.0,0
110500.0,242,2007,8,0,0,1,0,0,0,0.0,0,0,1,0,58,0,0,1,0,1,0,1,357.0,0,1,42,1,0.0,329.0,0
79000.0,243,2006,4,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,0,1,540.0,0,0,0,1,0.0,0.0,0
120000.0,244,2009,4,1,0,1,0,0,0,0.0,1,0,1,0,0,1,0,0,1,0,1,1,626.0,0,0,28,1,0.0,0.0,1
205000.0,245,2010,5,1,1,0,0,0,1,1.0,0,0,1,0,0,1,0,1,0,0,0,1,253.0,0,1,130,1,0.0,695.0,2
241500.0,246,2006,6,0,0,1,1,1,1,0.0,0,0,0,1,197,0,0,1,0,0,1,0,916.0,0,0,39,1,102.0,929.0,1
137000.0,247,2006,4,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,1020.0,0,0,60,1,0.0,0.0,0
140000.0,248,2006,6,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,1,1367.0,1,0,30,0,0.0,0.0,1
180000.0,249,2007,9,1,0,1,0,0,0,0.0,1,1,1,1,144,1,0,1,0,1,0,0,840.0,0,1,68,1,101.0,0.0,0
277000.0,250,2007,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,747.0,0,1,98,1,472.0,697.0,2
76500.0,251,2010,5,0,1,0,0,0,0,0.0,1,0,1,0,263,0,0,1,0,1,0,1,728.0,0,0,0,1,0.0,0.0,0
235000.0,252,2007,12,0,1,0,1,0,1,1.0,0,0,0,0,123,0,1,1,0,0,0,0,0.0,1,1,0,0,481.0,1573.0,1
173000.0,253,2008,12,1,1,0,0,0,0,0.0,1,0,1,0,138,1,0,1,0,1,0,1,798.0,0,1,45,1,0.0,0.0,0
158000.0,254,2007,10,1,0,1,0,0,0,0.0,0,0,0,1,333,0,0,1,0,1,0,0,452.0,1,1,0,0,108.0,270.0,0
145000.0,255,2010,6,1,0,1,0,0,0,1.0,0,0,1,0,250,0,0,1,0,1,0,1,392.0,0,0,0,1,0.0,922.0,0
230000.0,256,2006,2,0,1,0,1,0,0,0.0,1,0,1,1,192,1,0,1,0,0,1,0,975.0,0,1,0,1,302.0,0.0,1
207500.0,257,2008,5,1,1,0,0,0,0,0.0,0,0,1,0,216,1,0,1,0,1,0,1,361.0,0,1,56,1,0.0,503.0,0
220000.0,258,2009,3,1,0,1,0,0,1,1.0,0,1,1,0,123,1,1,1,0,0,0,0,270.0,0,1,110,1,180.0,1334.0,1
231500.0,259,2008,5,1,0,1,0,0,1,0.0,0,1,1,1,0,1,0,1,0,0,1,0,602.0,0,1,96,1,172.0,361.0,1
97000.0,260,2008,12,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,45,1,0.0,0.0,0
176000.0,261,2009,5,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0,0,0,1,399.0,672.0,1
276000.0,262,2007,11,0,1,0,1,0,0,0.0,1,1,1,0,0,1,1,1,0,0,0,0,1482.0,0,0,148,1,270.0,0.0,1
151000.0,263,2006,7,0,1,0,0,1,0,1.0,0,0,0,1,292,0,0,0,1,0,1,0,0.0,0,0,12,1,46.0,506.0,1
130000.0,264,2010,4,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,1,0,1,0.0,0,0,0,1,0.0,234.0,0
73000.0,265,2008,6,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,680.0,0,0,0,1,0.0,0.0,0
175500.0,266,2008,6,0,1,0,1,0,1,0.0,0,0,1,1,276,0,0,1,0,0,1,0,606.0,0,1,0,1,210.0,588.0,1
185000.0,267,2006,6,0,1,0,1,1,1,1.0,0,0,0,0,95,1,0,0,0,0,1,1,88.0,0,0,75,1,0.0,714.0,1
179500.0,268,2008,7,0,0,1,0,0,0,0.0,0,0,1,0,262,1,1,1,0,0,0,1,342.0,0,1,24,1,0.0,378.0,1
120500.0,269,2008,2,0,0,1,1,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,212.0,0,0,25,1,0.0,403.0,1
148000.0,270,2007,5,1,1,0,0,0,0,1.0,0,0,1,1,370,1,0,0,1,0,0,0,392.0,1,0,30,0,174.0,751.0,1
266000.0,271,2006,8,1,0,1,0,0,0,0.0,1,0,0,0,192,1,1,1,0,0,0,1,1095.0,0,1,51,1,0.0,0.0,1
241500.0,272,2008,4,0,1,0,0,0,0,1.0,0,0,0,0,81,0,0,0,0,0,1,1,96.0,0,0,0,0,0.0,226.0,2
290000.0,273,2010,4,0,1,0,1,0,1,0.0,0,0,1,1,132,1,1,0,0,0,0,0,628.0,0,1,57,1,348.0,524.0,1
139000.0,274,2009,4,1,0,1,0,0,0,1.0,0,0,1,0,289,0,1,1,0,0,0,0,0.0,1,0,0,0,183.0,620.0,1
124500.0,275,2007,6,0,0,1,0,0,0,0.0,0,0,0,0,168,0,0,0,1,1,0,1,270.0,0,0,0,1,0.0,546.0,0
205000.0,276,2009,10,0,0,1,0,0,0,0.0,1,0,1,0,74,1,0,1,0,1,0,1,952.0,0,0,0,1,0.0,0.0,0
201000.0,277,2010,4,0,1,0,1,0,0,0.0,1,0,1,0,100,0,0,1,0,1,0,1,1560.0,0,1,150,1,0.0,0.0,0
141000.0,278,2010,6,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,1,1,0,1,744.0,0,0,0,1,0.0,120.0,0
415298.0,279,2007,5,0,0,1,1,0,0,0.0,1,0,0,1,124,1,0,1,0,0,0,0,2121.0,0,0,98,1,315.0,0.0,1
192000.0,280,2008,3,0,0,1,1,0,0,0.0,0,0,1,1,288,1,0,1,0,0,1,0,768.0,1,0,117,0,299.0,392.0,1
228500.0,281,2007,1,0,0,1,1,1,1,0.0,0,0,0,1,0,1,0,1,0,0,1,0,386.0,0,1,84,1,340.0,421.0,1
185000.0,282,2006,5,0,0,1,1,0,1,0.0,0,0,1,0,0,0,0,1,0,1,0,0,357.0,0,1,120,1,68.0,905.0,0
207500.0,283,2009,4,1,0,1,0,0,1,1.0,0,0,1,0,172,0,1,1,0,0,0,0,410.0,0,1,62,1,166.0,904.0,1
244600.0,284,2009,12,0,0,1,1,0,0,0.0,1,0,1,0,210,0,1,1,0,0,0,0,1468.0,0,1,150,1,72.0,0.0,1
179200.0,285,2007,7,1,0,1,0,0,1,1.0,0,0,1,0,0,0,0,1,0,1,0,1,1145.0,0,1,0,1,0.0,430.0,0
164700.0,286,2007,6,1,1,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,1,0,1,625.0,0,1,54,1,0.0,0.0,0
159000.0,287,2006,6,1,1,0,0,0,0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,312.0,0,1,0,1,0.0,600.0,1
88000.0,288,2006,6,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,1,0,1,244.0,0,0,0,1,0.0,614.0,0
122000.0,289,2010,2,0,1,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,432.0,0,0,0,1,31.0,450.0,0
153575.0,290,2007,7,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,698.0,0,0,0,1,0.0,0.0,0
233230.0,291,2006,7,1,0,1,0,1,0,0.0,1,1,0,0,0,1,1,1,0,0,0,1,1079.0,0,1,51,1,0.0,0.0,1
135900.0,292,2008,3,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,1,570.0,0,0,184,1,0.0,210.0,0
131000.0,293,2009,1,0,0,1,0,0,0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,476.0,0,0,0,1,0.0,292.0,1
235000.0,294,2006,3,0,1,0,1,0,0,1.0,0,0,1,1,0,1,0,0,1,0,1,0,0.0,0,1,250,1,34.0,795.0,1
167000.0,295,2009,10,0,0,1,1,0,1,1.0,0,0,1,0,110,0,1,1,0,0,0,0,131.0,1,0,0,0,238.0,1285.0,2
142500.0,296,2006,3,0,1,0,0,1,1,1.0,0,0,0,0,120,0,0,0,0,1,0,1,184.0,0,0,0,1,0.0,819.0,0
152000.0,297,2007,6,0,0,1,0,0,0,0.0,0,0,1,0,289,1,0,1,0,1,0,1,490.0,0,0,0,1,0.0,420.0,0
239000.0,298,2007,6,1,1,0,0,0,0,0.0,0,0,1,1,0,1,0,1,0,0,1,0,326.0,1,1,10,0,1600.0,649.0,1
175000.0,299,2007,6,0,0,1,0,0,0,0.0,0,0,1,1,224,2,1,1,0,0,0,0,143.0,0,0,0,0,365.0,384.0,1
158500.0,300,2009,8,0,0,1,0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,0,1,1092.0,0,1,36,1,0.0,0.0,1
157000.0,301,2006,6,0,0,1,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,324.0,1,0,0,0,56.0,841.0,2
267000.0,302,2007,5,0,0,0,1,0,1,0.0,0,1,1,0,208,1,0,1,0,0,1,1,747.0,0,1,50,1,0.0,281.0,1
205000.0,303,2006,1,1,1,0,0,0,0,0.0,1,1,1,1,468,0,0,0,1,0,1,0,1541.0,0,1,81,1,150.0,0.0,1
149900.0,304,2006,7,0,0,1,0,0,0,1.0,0,1,1,0,256,0,0,0,1,1,0,1,0.0,0,0,0,1,0.0,894.0,0
295000.0,305,2008,5,0,0,1,0,0,0,0.0,1,0,1,0,302,0,0,1,0,0,0,1,1470.0,0,1,0,1,0.0,0.0,1
305900.0,306,2007,7,0,0,1,1,0,1,1.0,0,1,1,0,168,0,0,1,0,1,0,0,536.0,0,1,0,1,246.0,1464.0,0
225000.0,307,2007,6,1,0,1,0,0,0,1.0,0,0,1,1,127,1,0,1,0,0,1,0,0.0,0,1,44,1,246.0,700.0,1
89500.0,308,2008,3,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,319.0,0,0,144,1,0.0,0.0,0
82500.0,309,2009,3,0,1,0,0,0,0,0.0,0,0,1,0,158,0,0,1,0,1,0,1,599.0,0,0,0,1,0.0,262.0,0
360000.0,310,2006,11,0,1,0,1,0,1,1.0,0,0,0,0,208,0,0,1,0,0,0,1,622.0,0,0,175,1,0.0,1274.0,3
165600.0,311,2006,5,0,1,0,1,0,0,0.0,0,0,1,1,190,1,0,1,0,0,1,0,179.0,0,1,63,1,112.0,518.0,1
132000.0,312,2009,5,0,0,1,0,0,0,1.0,0,0,1,0,0,0,1,1,0,0,0,1,292.0,0,0,0,1,0.0,680.0,1
119900.0,313,2006,5,0,0,1,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,286.0,0,0,0,1,0.0,507.0,1
375000.0,314,2009,6,1,0,0,0,0,0,2.0,0,0,0,0,0,0,1,1,0,0,0,1,80.0,1,0,0,0,0.0,1236.0,2
178000.0,315,2006,8,0,0,1,0,0,0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,712.0,0,0,0,1,0.0,16.0,1
188500.0,316,2009,7,0,1,0,1,0,1,1.0,0,0,1,0,100,1,1,1,0,0,0,1,291.0,0,1,51,1,0.0,425.0,1
260000.0,317,2009,8,1,1,0,0,0,1,1.0,0,0,1,1,288,1,0,0,1,0,1,0,153.0,0,0,195,1,278.0,692.0,1
270000.0,318,2007,12,1,0,1,0,1,0,0.0,1,0,0,0,208,1,1,1,0,0,0,1,1088.0,0,1,46,1,0.0,0.0,1
260000.0,319,2009,4,1,0,1,0,0,1,1.0,0,0,0,1,340,1,0,1,0,0,1,0,360.0,0,1,60,1,256.0,987.0,1
187500.0,320,2009,6,0,0,1,0,1,1,1.0,0,0,0,1,233,0,0,1,0,0,1,0,336.0,0,0,48,1,225.0,1036.0,2
342643.0,321,2006,9,1,0,1,0,1,0,0.0,1,0,0,0,240,1,0,0,1,1,0,0,1249.0,0,1,154,1,370.0,0.0,0
354000.0,322,2007,6,0,1,0,1,1,1,1.0,0,0,0,1,184,1,1,1,0,0,0,0,166.0,0,1,154,1,388.0,970.0,1
301000.0,323,2007,8,0,1,0,1,0,0,1.0,0,0,0,1,201,1,0,1,0,0,1,0,0.0,0,1,96,1,172.0,28.0,1
126175.0,324,2006,7,0,0,1,0,0,0,1.0,0,0,1,0,142,0,0,1,0,1,0,1,906.0,0,0,98,1,0.0,256.0,0
242000.0,325,2010,6,0,0,1,1,0,0,0.0,1,0,1,1,240,1,1,0,1,0,0,0,710.0,0,1,0,0,300.0,0.0,1
87000.0,326,2007,12,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,604.0,0,0,0,1,0.0,116.0,0
324000.0,327,2008,5,0,1,0,1,0,1,2.0,0,0,0,0,122,1,1,0,0,0,0,1,100.0,0,1,30,1,0.0,1619.0,2
145250.0,328,2006,4,1,0,1,0,0,0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,818.0,1,0,45,0,175.0,565.0,0
214500.0,329,2009,7,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,844.0,0,1,60,1,0.0,0.0,0
78000.0,330,2009,7,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,596.0,0,0,0,1,0.0,0.0,0
119000.0,331,2007,11,0,1,0,0,0,1,0.0,0,0,1,1,155,0,0,1,0,1,0,0,1424.0,0,0,0,1,84.0,40.0,0
139000.0,332,2007,8,1,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,1,210.0,0,0,0,1,0.0,846.0,0
284000.0,333,2009,10,1,1,0,0,0,1,1.0,0,0,1,1,0,0,1,1,0,0,0,0,1603.0,0,1,0,1,296.0,1124.0,1
207000.0,334,2008,7,1,0,1,0,1,1,1.0,0,0,0,0,192,0,1,0,0,0,0,0,638.0,0,1,30,1,146.0,720.0,1
192000.0,335,2008,7,0,1,0,1,0,1,1.0,0,0,0,0,100,1,0,1,0,0,1,1,115.0,0,0,38,1,0.0,828.0,2
228950.0,336,2008,8,0,1,0,1,0,0,2.0,0,0,0,0,670,0,1,0,1,0,0,1,103.0,0,0,0,1,0.0,1249.0,2
377426.0,337,2007,7,0,1,0,1,0,1,1.0,0,0,0,0,178,0,1,0,1,0,0,0,673.0,1,1,51,0,200.0,1249.0,1
214000.0,338,2008,12,1,0,1,0,1,1,1.0,0,1,0,1,192,0,0,1,0,1,0,0,726.0,0,1,74,1,113.0,810.0,0
202500.0,339,2006,5,1,0,1,0,0,0,1.0,0,0,0,0,108,0,0,0,1,1,0,1,995.0,0,1,45,1,0.0,213.0,0
155000.0,340,2009,6,0,1,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,630.0,1,0,0,0,176.0,585.0,0
202900.0,341,2010,4,0,0,1,1,0,0,0.0,1,0,1,0,135,1,0,1,0,1,0,1,967.0,0,1,0,1,0.0,0.0,0
82000.0,342,2009,9,0,0,1,0,0,0,0.0,1,0,1,0,250,0,0,1,0,1,0,1,721.0,0,0,0,1,0.0,0.0,0
87500.0,343,2006,5,0,0,1,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0,0,0,1,340.0,0.0,0
266000.0,344,2008,7,1,1,0,0,0,1,0.0,0,0,1,1,495,0,0,1,0,0,0,0,1656.0,1,0,72,0,616.0,28.0,1
85000.0,345,2010,4,0,0,1,0,0,0,0.0,0,0,1,0,182,1,0,1,0,1,0,1,175.0,0,0,0,1,0.0,129.0,0
140200.0,346,2006,10,0,0,1,0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,0,1,972.0,0,0,0,1,0.0,0.0,1
151500.0,347,2007,4,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,460.0,1,0,0,0,0.0,498.0,0
157500.0,348,2009,12,0,1,0,0,0,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,208.0,0,0,40,1,30.0,1270.0,2
154000.0,349,2008,10,1,0,1,0,0,1,1.0,0,0,1,0,0,1,0,1,0,1,0,0,191.0,0,1,27,1,106.0,573.0,0
437154.0,350,2006,4,0,0,0,1,0,1,1.0,0,0,1,1,0,1,0,1,0,0,0,0,438.0,1,0,0,0,870.0,1410.0,2
318061.0,351,2007,12,1,1,0,0,0,0,0.0,1,0,1,1,210,0,1,1,0,0,0,0,1869.0,1,0,54,0,362.0,0.0,1
190000.0,352,2006,12,1,1,0,0,0,1,1.0,0,0,0,0,0,1,0,1,0,0,1,1,371.0,0,1,80,1,0.0,1082.0,1
95000.0,353,2008,3,0,0,1,0,0,0,0.0,0,0,0,0,48,0,0,1,0,1,0,1,0.0,0,0,0,1,0.0,236.0,0
105900.0,354,2010,5,0,0,1,0,0,0,0.0,1,0,1,0,106,0,0,1,0,1,0,1,624.0,0,0,0,1,0.0,0.0,0
140000.0,355,2006,6,0,0,1,0,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,552.0,0,0,0,1,0.0,388.0,2
177500.0,356,2007,8,1,0,0,0,0,0,1.0,0,1,1,0,0,0,0,1,0,1,0,1,322.0,0,1,26,1,0.0,334.0,0
173000.0,357,2009,7,1,1,0,0,0,1,1.0,0,0,1,1,120,0,0,1,0,1,0,0,598.0,0,1,26,1,106.0,560.0,0
134000.0,358,2007,8,0,0,1,1,0,0,1.0,0,0,1,0,536,1,0,1,0,0,0,1,268.0,0,0,90,1,0.0,874.0,1
130000.0,359,2006,7,0,1,0,0,1,0,0.0,0,0,0,1,168,0,0,1,0,1,0,0,468.0,1,1,0,0,120.0,300.0,0
280000.0,360,2006,6,1,1,0,0,1,1,1.0,0,0,0,1,208,1,0,0,0,0,1,0,130.0,0,1,75,1,530.0,956.0,1
156000.0,361,2007,6,1,1,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,1,1,115.0,0,0,0,1,0.0,773.0,1
145000.0,362,2008,7,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,1,484.0,0,0,0,1,0.0,399.0,0
198500.0,363,2009,7,1,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,1,0,1,500.0,0.0,1
118000.0,364,2009,5,0,0,1,0,0,0,0.0,0,0,1,1,250,1,0,1,0,1,0,0,321.0,0,1,0,1,510.0,162.0,0
